COUNTRY;YEAR;codenv;codgen;loc;SEASON;rep;check;PL_EMERG_COUNT;PL_EMERG_PCT;FLW_DAYS;FLW_CL;PUB_CL;NDM;LOD;PODDING_MAT;Pod_Shattering;PH_R8;W100G;GY;R6_BB_Sev;R6_BP_Sev;R6_BS_Sev;R6_BTS_Sev;R6_CLB_Sev;R6_DM_Sev;R6_MLS_Sev;R6_FELS_Sev;R6_RLB_Sev;R6_RUST_Sev;R6_RUST_RRT;R6_Others_Sev;PROT;OIL;SOWING;HARVEST;LAT;LON;ELEV;RAINFED;SOURCE;COMPANY;index;gen;env
Malawi;2020;E0139;G142;L087;1;3;0;15;0;86;Purple;Grey;148;2;0;1;91.6;19;NA;1;1;0;0;0;0;0;1;1;1;0;1;37.27;22.17;08/06/2020;07/12/2020;-13.403;33.627;1119;Rainfed;SeedCo;Private;3564;G079;E017
Malawi;2020;E0140;G120;L015;1;1;0;200;0;72;White;Grey;130;2;0;2;68.4;11;2469.1;1;1;0;0;0;0;0;1;1;2;0;1;39;21.86;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Missouri;Public;3568;G067;E018
Malawi;2020;E0140;G036;L015;1;1;0;200;0;84;Purple;Grey;130;2;0;3;71;15;2600.01;1;1;0;0;0;0;0;1;1;1;0;1;44.44;21.12;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Kenya Agricultural  Livestock Research Organization KALRO;Public;3569;G016;E018
Malawi;2020;E0140;G129;L015;1;1;0;200;0;80;Purple;Grey;130;2;0;2;62.4;16;2151.85;1;1;0;0;0;0;0;1;1;1;0;1;36.63;22.91;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Kenya Agricultural  Livestock Research Organization KALRO;Public;3570;G070;E018
Malawi;2020;E0140;G119;L015;1;1;0;200;0;57;Purple;Grey;99;1;0;1;54.4;16;1820;1;1;0;0;0;0;0;1;1;1;0;1;41.21;19.7;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Missouri;Public;3571;G066;E018
Malawi;2020;E0140;G103;L015;1;1;0;196;0;88;Purple;Grey;141;1;0;1;66.8;19;2639.92;1;1;0;0;0;0;0;1;1;1;0;1;35.74;24.34;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3572;G055;E018
Malawi;2020;E0140;G198;L015;1;1;0;194;0;80;White;Grey;141;1;0;1;87.6;19;2752.66;1;1;0;0;0;0;0;1;1;1;0;1;42.27;21.77;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;International Institute of Tropical Agriculture IITA;Public;3573;G103;E018
Malawi;2020;E0140;G022;L015;1;1;0;200;0;84;Purple;Tawny;141;1;0;1;91;17;2114.02;1;1;0;0;0;0;0;1;1;2;0;1;41.82;20.04;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Agricultural Research Council ARC;Public;3574;G008;E018
Malawi;2020;E0140;G153;L015;1;1;0;200;0;57;White;Grey;99;2;0;1;50.4;16;2462;1;1;0;0;0;0;0;1;1;1;0;1;39.82;21.89;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Sensako;Private;3575;G088;E018
Malawi;2020;E0140;G007;L015;1;1;0;194;0;88;White;Tawny;141;2;0;1;88.6;11;1710.12;1;1;0;0;0;0;0;1;1;1;0;1;32.74;24.76;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Kenya Agricultural  Livestock Research Organization KALRO;Public;3576;G004;E018
Malawi;2020;E0140;G151;L015;1;1;0;200;0;80;Purple;Grey;130;1;0;2;55.4;14;2628.17;1;1;0;0;0;0;0;1;1;1;0;1;42.12;20.46;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Sensako;Private;3578;G086;E018
Malawi;2020;E0140;G018;L015;1;1;0;200;0;83;Purple;Tawny;141;1;0;1;53.2;12;1836.36;1;1;0;0;0;0;0;1;1;1;0;1;40.66;21.68;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Ethiopian Institute of Agricultural Research EIAR;Public;3579;G006;E018
Malawi;2020;E0140;G152;L015;1;1;0;200;0;57;White;Tawny;99;2;0;1;45.2;17;2451.1;1;1;0;0;0;0;0;1;1;1;0;1;38.76;23.07;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Sensako;Private;3580;G087;E018
Malawi;2020;E0140;G188;L015;1;1;0;200;0;71;Purple;Tawny;116;2;0;2;83.6;11;1616.89;1;1;0;0;0;0;0;1;1;1;0;1;42.95;21.15;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;International Institute of Tropical Agriculture IITA;Public;3581;G098;E018
Malawi;2020;E0140;G021;L015;1;1;0;200;0;83;Purple;Grey;130;2;0;1;52.2;13;2514.07;1;1;0;0;0;0;0;1;1;1;0;1;38.87;21.95;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Agricultural Research Council ARC;Public;3582;G007;E018
Malawi;2020;E0140;G216;L015;1;1;0;200;0;80;White;Grey;135;1;0;1;69;22;1756.03;1;1;0;0;0;0;0;1;1;1;0;1;40.11;21.16;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;International Institute of Tropical Agriculture IITA;Public;3583;G115;E018
Malawi;2020;E0140;G032;L015;1;1;0;200;0;80;White;Tawny;130;1;0;1;70.6;16;2184.48;1;1;0;0;0;0;0;1;1;1;0;1;36.09;23.69;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3584;G013;E018
Malawi;2020;E0140;G206;L015;1;1;0;200;0;80;Purple;Grey;126;1;0;1;71.6;20;1849.31;1;1;0;0;0;0;0;1;1;1;0;1;35.1;24.01;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;International Institute of Tropical Agriculture IITA;Public;3586;G108;E018
Malawi;2020;E0140;G037;L015;1;1;0;200;0;65;Purple;Grey;126;1;0;1;56.6;16;2084;1;1;0;0;0;0;0;1;1;1;0;1;34.35;20.48;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Kenya Agricultural  Livestock Research Organization KALRO;Public;3587;G017;E018
Malawi;2020;E0140;G044;L015;1;1;0;200;0;72;White;Grey;130;1;0;1;58.4;14;2381;1;1;0;0;0;0;0;1;1;1;0;1;33.38;24.44;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Illinois;Public;3588;G021;E018
Malawi;2020;E0140;G155;L015;1;1;0;200;0;71;White;Grey;126;1;0;1;45.2;17;1814;1;1;0;0;0;0;0;1;1;3;0;1;41.14;22.02;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Sensako;Private;3589;G090;E018
Malawi;2020;E0140;G095;L015;1;1;0;113;0;93;Purple;Grey;155;1;0;1;82.4;15;2112.07;1;1;0;0;0;0;0;1;1;1;0;1;37.89;22.1;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3591;G049;E018
Malawi;2020;E0140;G075;L015;1;1;0;200;0;83;White;Grey;126;1;0;1;55.4;5;1014.21;1;1;0;0;0;0;0;1;1;1;0;1;41.65;20.22;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3592;G038;E018
Malawi;2020;E0140;G028;L015;1;1;0;200;0;84;White;Grey;126;1;0;1;52.6;15;1721.92;1;1;0;0;0;0;0;1;1;2;0;1;41.27;19.86;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3593;G009;E018
Malawi;2020;E0140;G056;L015;1;1;0;200;0;83;Purple;Grey;141;1;0;1;71.8;15;1955.61;1;1;0;0;0;0;0;1;1;1;0;1;42.87;20.39;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;ZamSeed;Private;3594;G022;E018
Malawi;2020;E0140;G233;L015;1;1;0;200;0;65;White;Grey;130;1;0;1;86.2;15;2634;1;1;0;0;0;0;0;1;1;3;0;1;36.48;23.54;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;International Institute of Tropical Agriculture IITA;Public;3595;G117;E018
Malawi;2020;E0140;G093;L015;1;1;0;200;0;57;Purple;Grey;98;1;0;1;24;15;1840.99;1;1;0;0;0;0;0;1;1;1;0;1;32.6;23.49;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Missouri;Public;3599;G047;E018
Malawi;2020;E0140;G042;L015;1;1;0;200;0;99;Purple;Tawny;129;1;0;1;65.4;10;248.28;1;2;0;0;0;0;0;1;1;1;0;1;41.54;21.06;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3601;G019;E018
Malawi;2020;E0140;G043;L015;1;1;0;200;0;74;White;Grey;130;1;0;1;56;16;1416.91;1;1;0;0;0;0;0;1;1;1;0;1;39.27;21.98;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Illinois;Public;3602;G020;E018
Malawi;2020;E0140;G145;L015;1;1;0;200;0;90;Purple;Grey;135;1;0;1;88.4;15;2602.3;1;1;0;0;0;0;0;1;1;1;0;1;43.91;20.3;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3603;G082;E018
Malawi;2020;E0140;G157;L015;1;1;0;200;0;88;Purple;Grey;135;1;0;1;77.2;16;1991.11;1;1;0;0;0;0;0;1;1;3;0;1;42.4;20.28;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Sensako;Private;3604;G092;E018
Malawi;2020;E0140;G065;L015;1;1;1;200;0;83;Purple;Grey;130;2;0;1;92.4;15;1759.67;1;2;0;0;0;0;0;1;1;1;0;1;40.87;21.35;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Department of Agricultural Research Services DARS;Public;3607;G031;E018
Malawi;2020;E0140;G108;L015;1;1;0;200;0;71;White;Grey;130;1;0;1;55.2;11;2816.84;1;1;0;0;0;0;0;1;1;3;0;1;44.86;18.86;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Missouri;Public;3608;G058;E018
Malawi;2020;E0140;G102;L015;1;1;0;200;0;99;White;Grey;141;1;0;1;72.2;18;2598.62;1;2;0;0;0;0;0;1;1;1;0;1;40.4;21.07;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3610;G054;E018
Malawi;2020;E0140;G142;L015;1;1;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;45.09;19.95;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3611;G079;E018
Malawi;2020;E0140;G074;L015;1;1;1;200;0;83;Purple;Grey;130;1;0;1;77.2;15;2265.89;1;1;0;0;0;0;0;1;1;1;0;1;39.24;20.01;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Department of Agricultural Research Services DARS;Public;3612;G037;E018
Malawi;2020;E0140;G121;L015;1;1;0;200;0;88;Purple;Grey;135;1;0;1;91.4;14;2136;1;1;0;0;0;0;0;1;1;1;0;1;41.09;19.84;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3613;G068;E018
Malawi;2020;E0140;G143;L015;1;1;0;200;0;88;White;Grey;135;1;0;1;75.2;18;2135.04;1;1;0;0;0;0;0;1;1;3;0;1;36.12;21.45;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3614;G080;E018
Malawi;2020;E0140;G002;L015;1;1;0;200;0;88;White;Grey;135;1;0;1;63.4;11;2165.01;1;1;0;0;0;0;0;1;1;2;0;1;41.18;20.91;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3615;G001;E018
Malawi;2020;E0140;G039;L015;1;2;0;200;0;80;White;Tawny;126;1;0;1;61.4;15;2057.71;1;1;0;0;0;0;0;1;1;1;0;1;39.28;21.26;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Kenya Agricultural  Livestock Research Organization KALRO;Public;3617;G018;E018
Malawi;2020;E0140;G002;L015;1;2;0;200;0;88;White;Grey;135;1;0;1;60.2;13;2108.42;1;2;0;0;0;0;0;1;1;1;0;1;40.42;21.9;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3618;G001;E018
Malawi;2020;E0140;G021;L015;1;2;0;200;0;83;Purple;Grey;130;1;0;1;53.4;14;1483.1;1;1;0;0;0;0;0;1;1;1;0;1;34.97;24.76;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Agricultural Research Council ARC;Public;3619;G007;E018
Malawi;2020;E0140;G007;L015;1;2;0;200;0;90;White;Grey;141;1;0;1;83;11;730.32;1;1;0;0;0;0;0;1;1;1;0;1;42.7;20.26;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Kenya Agricultural  Livestock Research Organization KALRO;Public;3620;G004;E018
Malawi;2020;E0140;G042;L015;1;2;0;200;0;99;Purple;Tawny;129;1;0;1;65.2;9;165.52;1;1;0;0;0;0;0;1;1;2;0;1;36.54;23.24;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3621;G019;E018
Malawi;2020;E0140;G155;L015;1;2;0;200;0;71;White;Grey;126;2;0;1;47.2;11;2077.87;1;1;0;0;0;0;0;1;1;2;0;1;37.13;21.87;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Sensako;Private;3622;G090;E018
Malawi;2020;E0140;G028;L015;1;2;0;200;0;84;White;Grey;126;1;0;1;56;16;1304.94;1;1;0;0;0;0;0;1;1;1;0;1;36.13;23.62;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3623;G009;E018
Malawi;2020;E0140;G037;L015;1;2;0;200;0;65;Purple;Grey;126;1;0;1;58.6;14;1859.03;1;1;0;0;0;0;0;1;1;2;0;1;34.73;24.55;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Kenya Agricultural  Livestock Research Organization KALRO;Public;3624;G017;E018
Malawi;2020;E0140;G103;L015;1;2;0;200;0;88;Purple;Grey;141;2;0;2;64.4;16;2163.43;1;1;0;0;0;0;0;1;1;1;0;1;42.38;21.09;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3625;G055;E018
Malawi;2020;E0140;G119;L015;1;2;0;200;0;57;Purple;Grey;99;2;0;2;52.2;14;1772.11;1;1;0;0;0;0;0;1;1;1;0;1;37.14;22.9;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Missouri;Public;3626;G066;E018
Malawi;2020;E0140;G044;L015;1;2;0;200;0;72;White;Grey;130;1;0;1;58.6;16;2583.03;1;1;0;0;0;0;0;1;1;1;0;1;40.53;21.79;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Illinois;Public;3627;G021;E018
Malawi;2020;E0140;G153;L015;1;2;0;200;0;57;White;Grey;99;2;0;1;53.2;18;2201.96;1;1;0;0;0;0;0;1;1;1;0;1;37.89;21.73;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Sensako;Private;3628;G088;E018
Malawi;2020;E0140;G206;L015;1;2;0;200;0;80;Purple;Grey;126;1;0;1;73;14;2098.75;1;1;0;0;0;0;0;1;1;1;0;1;32.73;24.52;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;International Institute of Tropical Agriculture IITA;Public;3629;G108;E018
Malawi;2020;E0140;G056;L015;1;2;0;200;0;83;Purple;Grey;141;1;0;1;73.8;16;1783.88;1;1;0;0;0;0;0;1;1;1;0;1;34.17;22.88;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;ZamSeed;Private;3630;G022;E018
Malawi;2020;E0140;G043;L015;1;2;0;200;0;74;White;Grey;130;1;0;1;58.6;13;1833.89;1;2;0;0;0;0;0;1;1;1;0;1;32.87;24.46;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Illinois;Public;3631;G020;E018
Malawi;2020;E0140;G102;L015;1;2;0;142;0;99;White;Grey;141;1;0;1;71;16;1414.89;1;1;0;0;0;0;0;1;1;1;0;1;37.02;23.08;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3632;G054;E018
Malawi;2020;E0140;G136;L015;1;2;0;200;0;74;White;Grey;130;1;0;1;57.6;13;1637.52;1;1;0;0;0;0;0;1;1;2;0;1;31.27;24.73;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Ethiopian Institute of Agricultural Research EIAR;Public;3633;G075;E018
Malawi;2020;E0140;G121;L015;1;2;0;200;0;80;Purple;Grey;135;1;0;1;100;13;1552.47;1;1;0;0;0;0;0;1;1;1;0;1;41.58;20.68;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3634;G068;E018
Malawi;2020;E0140;G138;L015;1;2;0;200;0;80;Purple;Grey;135;1;0;1;68.8;15;2185.01;1;1;0;0;0;0;0;1;1;1;0;1;33.07;24.64;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3635;G077;E018
Malawi;2020;E0140;G143;L015;1;2;0;200;0;88;White;Grey;135;1;0;1;77.8;17;2359.46;1;1;0;0;0;0;0;1;1;1;0;1;33.8;24.92;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3636;G080;E018
Malawi;2020;E0140;G022;L015;1;2;0;200;0;84;Purple;Tawny;141;1;0;1;80.6;15;1392.95;1;1;0;0;0;0;0;1;2;1;0;1;42.11;21.63;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Agricultural Research Council ARC;Public;3637;G008;E018
Malawi;2020;E0140;G154;L015;1;2;0;200;0;57;Purple;Tawny;98;2;0;2;52;18;2581.06;1;1;0;0;0;0;0;1;1;2;0;1;34.72;23.43;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Sensako;Private;3638;G089;E018
Malawi;2020;E0140;G198;L015;1;2;0;200;0;80;White;Grey;141;1;0;2;83;20;2587.02;1;1;0;0;0;0;0;1;1;1;0;1;38.18;21.83;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;International Institute of Tropical Agriculture IITA;Public;3639;G103;E018
Malawi;2020;E0140;G032;L015;1;2;0;200;0;80;White;Tawny;130;1;0;1;77;13;2696.41;1;1;0;0;0;0;0;1;1;1;0;1;41.35;21.61;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3640;G013;E018
Malawi;2020;E0140;G188;L015;1;2;0;200;0;71;Purple;Tawny;116;2;0;1;82.2;11;2559.16;1;1;0;0;0;0;0;1;1;2;0;1;42.62;20.03;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;International Institute of Tropical Agriculture IITA;Public;3641;G098;E018
Malawi;2020;E0140;G101;L015;1;2;0;200;0;88;Purple;Grey;135;1;0;1;77.2;10;2098.31;1;1;0;0;0;0;0;1;1;2;0;1;33.13;21.52;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3642;G053;E018
Malawi;2020;E0140;G095;L015;1;2;0;56;0;93;Purple;Grey;155;1;0;1;87;11;1911.17;1;1;0;0;0;0;0;1;1;1;0;1;40.5;22.16;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3643;G049;E018
Malawi;2020;E0140;G093;L015;1;2;0;200;0;57;Purple;Grey;98;1;0;2;24;14;1962.9;1;1;0;0;0;0;0;1;1;1;0;1;31.81;22.74;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Missouri;Public;3646;G047;E018
Malawi;2020;E0140;G160;L015;1;2;0;200;0;71;White;Grey;130;2;0;1;57.2;20;1390.34;1;1;0;0;0;0;0;1;1;2;0;1;37.92;21.94;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3647;G094;E018
Malawi;2020;E0140;G142;L015;1;2;0;6;0;93;Purple;Grey;141;2;0;1;70.33;12;NA;1;1;0;0;0;0;0;1;1;1;0;1;36.01;22.35;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3648;G079;E018
Malawi;2020;E0140;G018;L015;1;2;0;200;0;83;Purple;Tawny;141;1;0;1;58.4;13;1349.33;1;1;0;0;0;0;0;1;1;1;0;1;32.58;25.57;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Ethiopian Institute of Agricultural Research EIAR;Public;3649;G006;E018
Malawi;2020;E0140;G129;L015;1;2;0;200;0;80;Purple;Grey;130;2;0;2;59.4;17;1384.72;1;1;0;0;0;0;0;1;1;2;0;1;38.92;21.51;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Kenya Agricultural  Livestock Research Organization KALRO;Public;3650;G070;E018
Malawi;2020;E0140;G152;L015;1;2;0;200;0;57;White;Tawny;99;2;0;2;44.6;16;1616.18;1;1;0;0;0;0;0;1;1;1;0;1;40.47;21.68;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Sensako;Private;3651;G087;E018
Malawi;2020;E0140;G365;L015;1;2;1;200;0;71;Purple;Tawny;116;2;0;2;71;11;1649.43;1;1;0;0;0;0;0;1;1;1;0;1;31.37;23.95;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Department of Agricultural Research Services DARS;Public;3652;G155;E018
Malawi;2020;E0140;G157;L015;1;2;0;174;0;90;Purple;Grey;135;1;0;2;74.2;14;1510.91;1;1;0;0;0;0;0;1;1;2;0;1;28.91;25.34;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Sensako;Private;3653;G092;E018
Malawi;2020;E0140;G151;L015;1;2;0;200;0;80;Purple;Grey;130;2;0;2;56.2;11;1702.12;1;1;0;0;0;0;0;1;1;1;0;1;41.04;22.06;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Sensako;Private;3654;G086;E018
Malawi;2020;E0140;G108;L015;1;2;0;200;0;71;White;Grey;130;1;0;1;52;12;1594.73;1;1;0;0;0;0;0;1;1;2;0;1;41.91;20.63;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Missouri;Public;3655;G058;E018
Malawi;2020;E0140;G075;L015;1;2;0;200;0;83;White;Grey;126;2;0;2;57.2;6;1097.38;1;1;0;0;0;0;0;1;1;1;0;1;35.22;24.18;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;CSIRO Agriculture and Food;Public;3656;G038;E018
Malawi;2020;E0140;G036;L015;1;2;0;200;0;84;Purple;Grey;130;1;0;1;68.4;16;1475.78;1;1;0;0;0;0;0;1;1;1;0;1;43.33;20.97;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Kenya Agricultural  Livestock Research Organization KALRO;Public;3657;G016;E018
Malawi;2020;E0140;G074;L015;1;2;1;200;0;83;Purple;Grey;130;1;0;1;76.4;14;1798.48;1;1;0;0;0;0;0;1;1;1;0;1;38.75;22.91;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Department of Agricultural Research Services DARS;Public;3658;G037;E018
Malawi;2020;E0140;G092;L015;1;2;0;200;0;88;Purple;Grey;130;1;0;1;77.8;15;1895.67;1;1;0;0;0;0;0;1;1;2;0;1;40.97;22.18;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3659;G046;E018
Malawi;2020;E0140;G145;L015;1;2;0;200;0;88;Purple;Grey;135;1;0;1;83;16;2076.57;1;1;0;0;0;0;0;1;1;2;0;1;40.15;21.84;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3660;G082;E018
Malawi;2020;E0140;G233;L015;1;2;0;200;0;65;White;Grey;130;1;0;1;86;14;2804.09;1;1;0;0;0;0;0;1;1;1;0;1;37.75;22.26;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;International Institute of Tropical Agriculture IITA;Public;3661;G117;E018
Malawi;2020;E0140;G120;L015;1;2;0;200;0;72;White;Grey;130;2;0;1;63.8;13;2236.93;1;1;0;0;0;0;0;1;1;3;0;1;41.14;22.25;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Missouri;Public;3662;G067;E018
Malawi;2020;E0140;G216;L015;1;2;0;200;0;80;White;Grey;135;1;0;1;69.8;20;1956;1;1;0;0;0;0;0;1;1;1;0;1;38.66;23.3;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;International Institute of Tropical Agriculture IITA;Public;3663;G115;E018
Malawi;2020;E0140;G065;L015;1;2;1;200;0;83;Purple;Grey;130;1;0;1;82.8;15;1994.22;1;1;0;0;0;0;0;1;1;1;0;1;41.27;21.87;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Department of Agricultural Research Services DARS;Public;3664;G031;E018
Malawi;2020;E0140;G029;L015;1;2;0;200;0;83;Purple;Grey;130;2;0;2;78.2;18;2281.47;1;1;0;0;0;0;0;1;1;3;0;1;42.66;20.02;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Agricultural Research Council ARC;Public;3665;G010;E018
Malawi;2020;E0140;G098;L015;1;2;0;200;0;75;Purple;Tawny;130;2;0;1;65.8;21;2463.94;1;1;0;0;0;0;0;1;1;2;0;1;39.77;22.96;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3666;G052;E018
Malawi;2020;E0140;G103;L015;1;3;0;129;0;88;Purple;Grey;141;2;0;1;69.2;17;2298.7;1;1;0;0;0;0;0;1;1;1;0;1;40.69;21.08;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3669;G055;E018
Malawi;2020;E0140;G093;L015;1;3;0;200;0;57;Purple;Grey;98;2;0;2;25.4;14;2264.36;1;1;0;0;0;0;0;1;1;1;0;1;40.8;21.09;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;University of Missouri;Public;3672;G047;E018
Malawi;2020;E0140;G039;L015;1;3;0;200;0;80;White;Tawny;126;1;0;1;65.6;14;2782.06;1;1;0;0;0;0;0;1;1;3;0;1;39.68;22.86;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;Kenya Agricultural  Livestock Research Organization KALRO;Public;3675;G018;E018
Malawi;2020;E0140;G092;L015;1;3;0;200;0;88;Purple;Grey;130;1;0;1;79.8;18;1161.69;1;2;0;0;0;0;0;2;1;1;0;1;39.97;20.67;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3677;G046;E018
Malawi;2020;E0140;G101;L015;1;3;0;200;0;88;Purple;Grey;135;1;0;1;76;12;1268.69;1;2;0;0;0;0;0;1;1;1;0;1;38.41;23.07;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3678;G053;E018
Malawi;2020;E0140;G206;L015;1;3;0;200;0;80;Purple;Grey;126;1;0;1;76;16;2046.41;1;1;0;0;0;0;0;1;1;2;0;1;42.9;22.55;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;International Institute of Tropical Agriculture IITA;Public;3679;G108;E018
Malawi;2020;E0140;G098;L015;1;3;0;200;0;75;Purple;Tawny;130;1;0;1;68;14;2560.17;1;1;0;0;0;0;0;1;1;1;0;1;39.94;22.24;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3680;G052;E018
Malawi;2020;E0140;G102;L015;1;3;0;128;0;99;White;Grey;141;1;0;1;74.4;14;1213.92;1;1;0;0;0;0;0;1;1;1;0;1;42.46;21.04;23/06/2020;27/12/2020;-12.938;33.463;1015;Rainfed;SeedCo;Private;3681;G054;E018
